HP7 ( 1440, 743701) 0.1567 12.8589 663.7923 2000.944 0.461 0.002691
HP8 ( 918, 743701) 0.1630 8.27825 350.1127 1438.59 0.3814 0.001934
HP9 ( 1226, 743701) 0.1821 11.2509 351.7432 625.6707 0.2869 0.0008413
HP10 ( 367, 743701) 0.1459 2.79991 150.8923 2753.431 0.4112 0.003702
HP11 ( 6974, 743701) 0.1406 40.6479 3298.814 3287.442 0.473 0.00442
HP12 ( 4074, 743701) 0.1332 23.8483 1835.378 4087.562 0.4505 0.005496
HP13 ( 6418, 743701) 0.1488 46.6991 3695.231 2566.099 0.5758 0.00345
HP14 ( 2737, 743701) 0.1332 14.8563 1066.564 4087.562 0.3897 0.005496
HP15 ( 6181, 743701) 0.1550 39.4752 2656.211 1871.484 0.4297 0.002516
HP16 ( 5699, 743701) 0.1649 44.5299 2932.812 1404.952 0.5146 0.001889
HP17 ( 2201, 743701) 0.1594 18.9319 949.2926 1564.98 0.4313 0.002104
HP18 ( 5273, 743701) 0.1763 42.5167 2451.658 873.4067 0.4649 0.001174
HP19 ( 4693, 743701) 0.1577 38.9937 2648.077 1963.74 0.5643 0.00264
HP20 ( 3235, 743701) 0.1775 29.7262 1372.973 760.2994 0.4244 0.001022
BP21 ( 8036, 743701) 0.0562 17.1112 4250.479 57453.74 0.5289 0.07725
BP23 ( 10285, 743701) 0.0806 23.2455 4138.531 27558.22 0.4024 0.03706
HP1 ( 8019, 743701) 0.0791 20.112 3576.647 28049.32 0.446 0.03772
HP4 ( 3373, 743701) 0.0361 6.41113 1994.669 94804.69 0.5914 0.1275
channel (  #signal, #backgr.)  Optimal-cut  S/sqrt(S+B)      NSig      NBkg   EffSig   EffBkg (no smear, correlated MET, no angles in CMS)
BP18 ( 9514, 743701) 0.1138 29.592 3162.737 8260.209 0.3324 0.01111
HP2 ( 1125, 743701) 0.1641 9.13212 459.7047 2074.341 0.4086 0.002789
HP3 ( 3462, 743701) 0.1187 13.2085 1232.577 7475.429 0.356 0.01005
HP5 ( 2707, 743701) 0.1559 22.6796 1450.119 2638.12 0.5357 0.003547
HP6 ( 1506, 743701) 0.1581 12.782 702.7743 2320.176 0.4666 0.00312
HP7 ( 1440, 743701) 0.1563 11.5355 640.8166 2445.156 0.445 0.003288
HP8 ( 918, 743701) 0.1417 7.00021 466.0228 3965.896 0.5077 0.005333
HP9 ( 1226, 743701) 0.1588 9.60282 509.1532 2302.094 0.4153 0.003095
HP10 ( 367, 743701) 0.1350 2.35346 160.9162 4514.143 0.4385 0.00607
HP11 ( 6974, 743701) 0.1418 40.0014 3443.151 3965.896 0.4937 0.005333
HP12 ( 4074, 743701) 0.1404 23.4852 1797.67 4061.445 0.4413 0.005461
HP13 ( 6418, 743701) 0.1547 45.2705 3606.997 2741.368 0.562 0.003686
HP14 ( 2737, 743701) 0.1396 14.645 1043.651 4034.816 0.3813 0.005425
HP15 ( 6181, 743701) 0.1469 37.8622 3079.975 3537.354 0.4983 0.004756
HP16 ( 5699, 743701) 0.1607 42.1011 3127.61 2391.112 0.5488 0.003215
HP17 ( 2201, 743701) 0.1371 16.2464 1286.131 4980.834 0.5843 0.006697
HP18 ( 5273, 743701) 0.1468 40.2375 3259.543 3302.685 0.6182 0.004441
HP19 ( 4693, 743701) 0.1482 37.3238 2907.34 3160.302 0.6195 0.004249
HP20 ( 3235, 743701) 0.1766 27.4662 1472.706 1402.273 0.4552 0.001886
BP21 ( 8036, 743701) 0.0604 17.1337 4144.008 54353.83 0.5157 0.07309
BP23 ( 10285, 743701) 0.0673 23.0374 5206.1 45863.06 0.5062 0.06167
HP1 ( 8019, 743701) 0.0858 19.9399 3336.173 24656.98 0.416 0.03315
HP4 ( 3373, 743701) 0.0217 6.44203 2334.958 129039.9 0.6922 0.1735
channel (  #signal, #backgr.)  Optimal-cut  S/sqrt(S+B)      NSig      NBkg   EffSig   EffBkg (smear, correlated MET, no angles in CMS)
BP18 ( 8965, 626449) 0.0965 28.8679 3382.05 10343.46 0.3773 0.01651
HP2 ( 1119, 626449) 0.1547 9.9239 481.9333 1876.42 0.4307 0.002995
HP3 ( 3391, 626449) 0.1001 13.3093 1364.974 9153.168 0.4025 0.01461
HP5 ( 2705, 626449) 0.1544 22.8058 1362.149 2205.315 0.5036 0.00352
HP6 ( 1506, 626449) 0.1495 12.8733 663.8617 1995.487 0.4408 0.003185
HP7 ( 1438, 626449) 0.1417 11.8871 688.229 2663.874 0.4786 0.004252
HP8 ( 918, 626449) 0.1350 6.74715 417.9357 3418.945 0.4553 0.005458
HP9 ( 1223, 626449) 0.1523 8.90826 450.5534 2107.482 0.3684 0.003364
HP10 ( 367, 626449) 0.1268 2.3838 166.534 4713.99 0.4538 0.007525
HP11 ( 6820, 626449) 0.1401 39.1224 3199.053 3487.328 0.4691 0.005567
HP12 ( 3966, 626449) 0.1213 23.3408 1946.295 5006.895 0.4907 0.007993
HP13 ( 6373, 626449) 0.1443 44.5623 3617.118 2971.436 0.5676 0.004743
HP14 ( 2653, 626449) 0.1634 14.5167 645.8816 1333.692 0.2435 0.002129
HP15 ( 6073, 626449) 0.1283 37.1452 3307.359 4620.51 0.5446 0.007376
HP16 ( 5674, 626449) 0.1508 42.7815 3052.212 2037.786 0.5379 0.003253
HP17 ( 2195, 626449) 0.1700 18.0747 731.7994 907.4423 0.3334 0.001449
HP18 ( 5242, 626449) 0.1541 40.1752 2739.762 1910.834 0.5227 0.00305
HP19 ( 4683, 626449) 0.1539 38.6014 2517.302 1735.403 0.5375 0.00277
HP20 ( 3212, 626449) 0.1526 27.4336 1646.316 1954.983 0.5126 0.003121
BP21 ( 7035, 626449) 0.0610 16.4997 3634.804 44894.93 0.5167 0.07167
BP23 ( 9002, 626449) 0.0681 22.0692 4483.964 36797.09 0.4981 0.05874
HP1 ( 7364, 626449) 0.0721 19.6265 3827.099 34196.67 0.5197 0.05459
HP4 ( 3273, 626449) 0.0263 6.56712 2081.488 98379.61 0.636 0.157
channel (  #signal, #backgr.)  Optimal-cut  S/sqrt(S+B)      NSig      NBkg   EffSig   EffBkg (no smear, correlated MET, no angles in CMS, no smear in EFlow)
BP18 ( 9514, 743701) 0.0967 29.5613 3837.837 13017.02 0.4034 0.0175
HP2 ( 1125, 743701) 0.1507 9.11741 571.3527 3355.693 0.5079 0.004512
HP3 ( 3462, 743701) 0.1259 13.0233 1130.957 6410.46 0.3267 0.00862
HP5 ( 2707, 743701) 0.1541 22.8076 1460.769 2641.301 0.5396 0.003552
HP6 ( 1506, 743701) 0.1559 12.0739 676.9219 2466.358 0.4495 0.003316
HP7 ( 1440, 743701) 0.1431 11.3835 786.3429 3985.338 0.5461 0.005359
HP8 ( 918, 743701) 0.1462 6.82602 445.938 3821.952 0.4858 0.005139
HP9 ( 1226, 743701) 0.1632 9.64656 499.9223 2185.793 0.4078 0.002939
HP10 ( 367, 743701) 0.1191 2.32649 197.4402 7004.825 0.538 0.009419
HP11 ( 6974, 743701) 0.1395 40.1288 3478.286 4034.816 0.4988 0.005425
HP12 ( 4074, 743701) 0.1406 23.2443 1765.481 4003.422 0.4334 0.005383
HP13 ( 6418, 743701) 0.1497 44.9119 3830.229 3442.991 0.5968 0.00463
HP14 ( 2737, 743701) 0.1529 14.3184 914.1261 3161.784 0.334 0.004251
HP15 ( 6181, 743701) 0.1477 38.2502 3060.957 3342.988 0.4952 0.004495
HP16 ( 5699, 743701) 0.1560 42.4755 3262.882 2638.12 0.5725 0.003547
HP17 ( 2201, 743701) 0.1468 16.7595 1147.071 3537.354 0.5212 0.004756
HP18 ( 5273, 743701) 0.1517 40.2375 3131.151 2924.291 0.5938 0.003932
HP19 ( 4693, 743701) 0.1525 36.2245 2821.892 3246.533 0.6013 0.004365
HP20 ( 3235, 743701) 0.1674 26.6065 1606.751 2040.124 0.4967 0.002743
BP21 ( 8036, 743701) 0.0776 16.8182 3246.853 34023.63 0.404 0.04575
BP23 ( 10285, 743701) 0.0887 23.0213 3693.333 22044.91 0.3591 0.02964
HP1 ( 8019, 743701) 0.0908 19.9092 3089.287 20988.02 0.3852 0.02822
HP4 ( 3373, 743701) 0.0273 6.46956 2214.108 114910.6 0.6564 0.1545
channel (  #signal, #backgr.)  Optimal-cut  S/sqrt(S+B)      NSig      NBkg   EffSig   EffBkg (smear, correlated MET, no angles in CMS, no smear in EFlow)
BP18 ( 9513, 748357) 0.1100 28.7194 3098.204 8539.547 0.3257 0.01141
HP2 ( 1125, 748357) 0.1705 10.9738 491.8885 1517.282 0.4372 0.002027
HP3 ( 3462, 748357) 0.1079 12.5093 1284.424 9258.32 0.371 0.01237
HP5 ( 2705, 748357) 0.1363 22.531 1738.953 4217.875 0.6429 0.005636
HP6 ( 1506, 748357) 0.1545 13.5114 764.4387 2436.556 0.5076 0.003256
HP7 ( 1438, 748357) 0.1758 12.7602 555.2793 1338.4 0.3861 0.001788
HP8 ( 918, 748357) 0.1867 7.7522 210.7094 528.0758 0.2295 0.0007056
HP9 ( 1223, 748357) 0.2099 9.91502 185.6924 165.0605 0.1518 0.0002206
HP10 ( 367, 748357) 0.1376 2.50656 173.6541 4626.058 0.4732 0.006182
HP11 ( 6974, 748357) 0.1533 39.4253 2931.399 2597.006 0.4203 0.00347
HP12 ( 4074, 748357) 0.1322 23.522 1868.403 4441.037 0.4586 0.005934
HP13 ( 6416, 748357) 0.1493 44.1506 3638.233 3152.364 0.5671 0.004212
HP14 ( 2737, 748357) 0.1322 14.5838 1084.021 4441.037 0.3961 0.005934
HP15 ( 6181, 748357) 0.1355 37.5143 3238.715 4214.623 0.524 0.005632
HP16 ( 5698, 748357) 0.1634 41.8018 2916.426 1951.147 0.5118 0.002607
HP17 ( 2195, 748357) 0.1721 18.252 881.876 1452.633 0.4018 0.001941
HP18 ( 5271, 748357) 0.1550 39.8272 2992.625 2653.441 0.5678 0.003546
HP19 ( 4692, 748357) 0.1657 36.4083 2312.719 1722.284 0.4929 0.002301
HP20 ( 3235, 748357) 0.1657 26.6939 1519.976 1722.284 0.4699 0.002301
BP21 ( 8022, 748357) 0.0608 16.9372 4041.541 52897.3 0.5038 0.07068
BP23 ( 10265, 748357) 0.0743 23.124 4649.802 35783.68 0.453 0.04782
HP1 ( 8023, 748357) 0.0777 20.1581 3891.251 33371.7 0.485 0.04459
HP4 ( 3374, 748357) 0.0340 6.65215 2125.925 100008.4 0.6301 0.1336
channel (  #signal, #backgr.)  Optimal-cut  S/sqrt(S+B)      NSig      NBkg   EffSig   EffBkg (no smear, correlated MET, <<smear>> in EFlow, fixed NJets)
BP18 ( 10214, 881716) 0.0862 27.76 4000.743 16769.61 0.3917 0.01902
HP2 ( 1135, 881716) 0.1757 13.2833 380.0227 438.4601 0.3348 0.0004973
HP3 ( 3725, 881716) 0.1165 13.8213 1258.95 7038.052 0.338 0.007982
HP5 ( 2712, 881716) 0.1633 26.2253 1227.709 963.8362 0.4527 0.001093
HP6 ( 1507, 881716) 0.1737 14.2137 461.8613 594.0047 0.3065 0.0006737
HP7 ( 1442, 881716) 0.1497 13.0364 644.5239 1799.813 0.447 0.002041
HP8 ( 918, 881716) 0.2062 8.13714 77.57785 13.31556 0.08451 1.51e-05
HP9 ( 1265, 881716) 0.1616 10.6498 415.1085 1104.174 0.3281 0.001252
HP10 ( 367, 881716) 0.1285 2.47158 165.4993 4318.257 0.451 0.004898
HP11 ( 7237, 881716) 0.1271 39.9676 3557.015 4363.535 0.4915 0.004949
HP12 ( 4281, 881716) 0.1390 23.2602 1500.545 2661.158 0.3505 0.003018
HP13 ( 6515, 881716) 0.1506 47.276 3449.081 1873.535 0.5294 0.002125
HP14 ( 2909, 881716) 0.1246 14.2145 1114.304 5031.045 0.3831 0.005706
HP15 ( 6443, 881716) 0.1299 37.8777 3228.557 4036.676 0.5011 0.004578
HP16 ( 5763, 881716) 0.1573 44.4656 2943.986 1439.532 0.5108 0.001633
HP17 ( 2208, 881716) 0.1603 19.9242 923.3289 1224.261 0.4182 0.001388
HP18 ( 5359, 881716) 0.1651 42.504 2478.334 921.5163 0.4625 0.001045
HP19 ( 4731, 881716) 0.1623 39.7022 2346.305 1146.217 0.4959 0.0013
HP20 ( 3313, 881716) 0.1682 29.34 1387.793 849.5278 0.4189 0.0009635
BP21 ( 8499, 881716) 0.0701 17.4813 3943.46 46943.46 0.464 0.05324
BP23 ( 10901, 881716) 0.0793 23.5589 4820.155 37041.07 0.4422 0.04201
HP1 ( 8459, 881716) 0.0759 20.5482 4328.904 40053.42 0.5118 0.04543
HP4 ( 3552, 881716) 0.0562 6.6205 1784.905 70900.7 0.5025 0.08041
channel (  #signal, #backgr.)  Optimal-cut  S/sqrt(S+B)      NSig      NBkg   EffSig   EffBkg (smear, correlated MET, smear in EFlow, fixed NJets)
BP18 ( 10213, 886163) 0.1028 28.2101 3298.474 10373.04 0.323 0.01171
HP2 ( 1135, 886163) 0.1663 11.2548 466.1551 1249.327 0.4107 0.00141
HP3 ( 3725, 886163) 0.1058 13.6339 1441.043 9730.596 0.3869 0.01098
HP5 ( 2712, 886163) 0.1694 23.5009 1196.393 1395.278 0.4411 0.001575
HP6 ( 1507, 886163) 0.1597 13.4419 673.1616 1834.795 0.4467 0.00207
HP7 ( 1443, 886163) 0.1725 13.2064 529.3868 1077.481 0.3669 0.001216
HP8 ( 918, 886163) 0.2240 8.48452 92.14652 25.80493 0.1004 2.912e-05
HP9 ( 1264, 886163) 0.2176 9.64511 104.9084 13.39736 0.083 1.512e-05
HP10 ( 368, 886163) 0.2114 4.01051 30.30527 26.79472 0.08235 3.024e-05
HP11 ( 7239, 886163) 0.1244 39.5002 3612.824 4752.756 0.4991 0.005363
HP12 ( 4281, 886163) 0.1353 23.3963 1723.47 3702.951 0.4026 0.004179
HP13 ( 6513, 886163) 0.1489 46.569 3553.176 2268.396 0.5456 0.00256
HP14 ( 2909, 886163) 0.1307 14.2993 1025.842 4120.899 0.3526 0.00465
HP15 ( 6443, 886163) 0.1384 38.3325 3092.319 3415.479 0.48 0.003854
HP16 ( 5762, 886163) 0.1450 43.6948 3396.705 2646.338 0.5895 0.002986
HP17 ( 2207, 886163) 0.1617 19.5176 963.1694 1472.13 0.4364 0.001661
HP18 ( 5358, 886163) 0.1570 42.3502 2764.039 1495.649 0.5159 0.001688
HP19 ( 4729, 886163) 0.1643 38.6001 2373.346 1407.122 0.5019 0.001588
HP20 ( 3313, 886163) 0.1698 27.6407 1424.811 1232.344 0.4301 0.001391
BP21 ( 8488, 886163) 0.0720 17.7109 3848.58 43370.68 0.4534 0.04894
BP23 ( 10871, 886163) 0.0755 23.8902 5013.017 39018.07 0.4611 0.04403
HP1 ( 8457, 886163) 0.0847 20.7079 3822.083 30244.53 0.4519 0.03413
HP4 ( 3554, 886163) 0.0279 6.48941 2334.559 127084.7 0.6569 0.1434
channel (  #signal, #backgr.)  Optimal-cut  S/sqrt(S+B)      NSig      NBkg   EffSig   EffBkg (smear, correlated MET, smeared EFlow, fixed NJets)
BP18 ( 9500, 747376) 0.0942 29.5183 3799.875 12771.45 0.4 0.01709
HP2 ( 1125, 747376) 0.1890 12.6113 299.0831 263.3453 0.2659 0.0003524
HP3 ( 3449, 747376) 0.0949 12.9462 1516.758 12209.32 0.4398 0.01634
HP5 ( 2707, 747376) 0.1666 25.7788 1221.724 1024.328 0.4513 0.001371
HP6 ( 1507, 747376) 0.1938 13.4669 327.2839 263.3453 0.2172 0.0003524
HP7 ( 1443, 747376) 0.1759 12.9215 476.7082 884.3562 0.3304 0.001183
HP8 ( 918, 747376) 0.1670 8.24175 317.9813 1170.572 0.3464 0.001566
HP9 ( 1226, 747376) 0.1655 10.1592 408.1002 1205.575 0.3329 0.001613
HP10 ( 368, 747376) 0.1755 2.54504 69.00325 666.1054 0.1875 0.0008913
HP11 ( 6963, 747376) 0.1607 40.1889 2638.792 1672.408 0.379 0.002238
HP12 ( 4073, 747376) 0.1804 24.2942 921.2011 516.6163 0.2262 0.0006912
HP13 ( 6416, 747376) 0.1567 46.0167 3312.87 1870.083 0.5163 0.002502
HP14 ( 2733, 747376) 0.1746 14.425 557.1092 934.4781 0.2038 0.00125
HP15 ( 6182, 747376) 0.1485 38 2816.894 2678.186 0.4557 0.003583
HP16 ( 5696, 747376) 0.1623 44.7241 2869.488 1246.981 0.5038 0.001668
HP17 ( 2198, 747376) 0.1689 19.1842 867.1495 1176.009 0.3945 0.001574
HP18 ( 5271, 747376) 0.1742 39.9124 2327.43 1073.026 0.4416 0.001436
HP19 ( 4690, 747376) 0.1803 40.0378 2014.181 516.6163 0.4295 0.0006912
HP20 ( 3235, 747376) 0.1846 30.062 1215.574 419.461 0.3758 0.0005612
BP21 ( 8025, 747376) 0.0684 17.6346 3699.226 40304.72 0.461 0.05393
BP23 ( 10265, 747376) 0.0877 24.0307 3702.578 20037.06 0.3607 0.02681
HP1 ( 8008, 747376) 0.0908 20.5017 3100.595 19771.83 0.3872 0.02645
HP4 ( 3371, 747376) 0.0335 6.66591 2064.968 93899.07 0.6126 0.1256
channel (  #signal, #backgr.)  Optimal-cut  S/sqrt(S+B)      NSig      NBkg   EffSig   EffBkg (no smear, correlated MET, regular EFlow, fixed NJets)
BP18 ( 9514, 743701) 0.0994 30.4319 3508.398 9782.648 0.3688 0.01315
HP2 ( 1125, 743701) 0.1862 10.5869 284.932 439.4072 0.2533 0.0005908
HP3 ( 3462, 743701) 0.1368 13.5236 862.7348 3207.049 0.2492 0.004312
HP5 ( 2707, 743701) 0.1691 25.4326 1202.488 1033.039 0.4442 0.001389
HP6 ( 1507, 743701) 0.1383 12.7411 847.6044 3578.014 0.5624 0.004811
HP7 ( 1442, 743701) 0.1518 12.4194 669.8899 2239.514 0.4646 0.003011
HP8 ( 918, 743701) 0.1671 8.15211 339.253 1392.587 0.3696 0.001873
HP9 ( 1226, 743701) 0.1567 11.2317 519.3557 1618.797 0.4236 0.002177
HP10 ( 367, 743701) 0.1401 2.46986 146.907 3390.958 0.4003 0.00456
HP11 ( 6974, 743701) 0.1394 41.7904 3310.619 2965.141 0.4747 0.003987
HP12 ( 4074, 743701) 0.1515 24.2508 1457.216 2153.507 0.3577 0.002896
HP13 ( 6418, 743701) 0.1445 47.2974 3804.767 2666.39 0.5928 0.003585
HP14 ( 2737, 743701) 0.1212 14.7279 1214.745 5588.026 0.4438 0.007514
HP15 ( 6181, 743701) 0.1343 39.4124 3274.454 3628.13 0.5298 0.004878
HP16 ( 5699, 743701) 0.1532 44.4157 3307.06 2236.773 0.5803 0.003008
HP17 ( 2201, 743701) 0.1780 19.2291 709.2952 651.3178 0.3223 0.0008758
HP18 ( 5273, 743701) 0.1571 42.6333 2921.534 1774.425 0.5541 0.002386
HP19 ( 4693, 743701) 0.1754 38.5126 2261.325 1186.308 0.4819 0.001595
HP20 ( 3235, 743701) 0.1567 28.6891 1744.923 1954.359 0.5394 0.002628
BP21 ( 8036, 743701) 0.0621 17.1253 3955.465 49392.65 0.4922 0.06641
BP23 ( 10285, 743701) 0.0706 23.0444 4858.572 39592.9 0.4724 0.05324
HP1 ( 8019, 743701) 0.0814 19.9928 3448.394 26301.45 0.43 0.03537
HP4 ( 3373, 743701) 0.0369 6.42386 1991.488 94117.43 0.5904 0.1266
channel (  #signal, #backgr.)  Optimal-cut  S/sqrt(S+B)      NSig      NBkg   EffSig   EffBkg (no smear, trained on single samples)
BP18 ( 9514, 743701) 0.1099 41.6235 4507.529 7219.845 0.4738 0.009708
HP2 ( 1125, 743701) 0.1542 20.6718 708.5292 466.2606 0.6298 0.0006269
HP3 ( 3462, 743701) 0.0871 17.5177 1865.111 9470.725 0.5387 0.01273
HP5 ( 2707, 743701) 0.1362 33.1375 1768.805 1080.372 0.6534 0.001453
HP6 ( 1507, 743701) 0.1409 23.5052 990.5521 785.3745 0.6573 0.001056
HP7 ( 1442, 743701) 0.1301 23.051 1051.922 1030.583 0.7295 0.001386
HP8 ( 918, 743701) 0.1592 15.7777 549.3539 662.9729 0.5984 0.0008915
HP9 ( 1226, 743701) 0.1331 13.4824 564.0523 1186.211 0.4601 0.001595
HP10 ( 367, 743701) 0.1932 9.0048 164.1597 168.1822 0.4473 0.0002261
HP11 ( 6974, 743701) 0.1318 43.9829 3174.012 2033.728 0.4551 0.002735
HP12 ( 4074, 743701) 0.1362 28.8364 1713.56 1817.594 0.4206 0.002444
HP13 ( 6418, 743701) 0.1155 50.3425 4156.316 2659.96 0.6476 0.003577
HP14 ( 2737, 743701) 0.1380 17.3057 1094.352 2904.506 0.3998 0.003905
HP15 ( 6181, 743701) 0.1291 41.5988 3203.288 2726.376 0.5182 0.003666
HP16 ( 5699, 743701) 0.1374 47.2821 3148.109 1284.979 0.5524 0.001728
HP17 ( 2201, 743701) 0.1431 30.8662 1286.415 450.5718 0.5845 0.0006059
HP18 ( 5273, 743701) 0.1245 43.3808 3228.76 2310.81 0.6123 0.003107
HP19 ( 4693, 743701) 0.1323 43.6331 2911.809 1541.607 0.6205 0.002073
HP20 ( 3235, 743701) 0.1422 30.044 1745.046 1628.584 0.5394 0.00219
BP21 ( 8036, 743701) 0.0753 18.314 3743.377 38035.88 0.4658 0.05114
BP23 ( 10285, 743701) 0.0364 23.9698 6469.011 66367.33 0.629 0.08924
HP1 ( 8019, 743701) 0.0592 21.2444 3956.596 30729.28 0.4934 0.04132
HP4 ( 3373, 743701) 0.0533 11.0702 2242.73 38800.36 0.6649 0.05217
channel (  #signal, #backgr.)  Optimal-cut  S/sqrt(S+B)      NSig      NBkg   EffSig   EffBkg (smear, trained on single samples)
BP18 ( 9500, 747376) 0.0937 41.6396 5322.446 11015.97 0.5603 0.01474
HP2 ( 1125, 747376) 0.1543 21.3518 678.0232 330.3435 0.6027 0.000442
HP3 ( 3449, 747376) 0.0984 17.0275 1550.633 6742.455 0.4496 0.009022
HP5 ( 2707, 747376) 0.1364 31.4984 1814.059 1502.787 0.6701 0.002011
HP6 ( 1507, 747376) 0.1340 24.9595 1098.775 839.1964 0.7291 0.001123
HP7 ( 1443, 747376) 0.1447 24.21 912.2805 507.6525 0.6322 0.0006792
HP8 ( 918, 747376) 0.1843 17.3463 403.2272 137.1364 0.4392 0.0001835
HP9 ( 1226, 747376) 0.1249 14.4718 647.7164 1355.478 0.5283 0.001814
HP10 ( 368, 747376) 0.1774 10.2001 173.6166 116.1014 0.4718 0.0001553
HP11 ( 6963, 747376) 0.1230 44.5106 3690.122 3183.009 0.53 0.004259
HP12 ( 4073, 747376) 0.1564 25.2486 1248.613 1196.956 0.3066 0.001602
HP13 ( 6416, 747376) 0.1182 51.9159 4090.701 2117.925 0.6376 0.002834
HP14 ( 2733, 747376) 0.1318 16.7301 1167.548 3702.712 0.4272 0.004954
HP15 ( 6182, 747376) 0.1144 39.4564 3552.787 4555.026 0.5747 0.006095
HP16 ( 5696, 747376) 0.1243 47.882 3539.006 1923.834 0.6213 0.002574
