HP4 (3373.62, 743707) -0.0093 5.4043 0.764662 0.302904
 
scen. (nsig,    nbg)        BDT_cut signif. sig_eff bg_eff
(withSmear1_smearedEFlow, trained on no smear)
BP18 (9500.87, 747380) 0.1124 31.6856 0.313426 0.00783332
HP2 (1125.11, 747380) 0.1238 7.42234 0.442044 0.00534213
HP3 (3449.85, 747380) 0.1241 13.6386 0.27741 0.00530767
HP5 (2707.32, 747380) 0.1238 19.3356 0.525578 0.00534213
HP6 (1505.58, 747380) 0.1119 9.7745 0.533195 0.00795088
HP7 (1439.64, 747380) 0.1119 9.13761 0.519136 0.00795088
HP8 (918.609, 747380) 0.1124 5.60008 0.483834 0.00783332
HP9 (1226.85, 747380) 0.1424 8.43937 0.35802 0.00303667
HP10 (367.25, 747380) 0.1119 2.01856 0.429284 0.00795088
HP11 (6963.91, 747380) 0.1239 38.1918 0.466204 0.0053249
HP12 (4073.24, 747380) 0.1239 23.1999 0.431407 0.0053249
HP13 (6416.12, 747380) 0.1239 40.1918 0.540627 0.0053249
HP14 (2733.44, 747380) 0.1237 14.9603 0.389735 0.00535935
HP15 (6182.33, 747380) 0.1238 35.6661 0.481647 0.00534213
HP16 (5696.48, 747380) 0.1239 37.4206 0.555162 0.0053249
HP17 (2198.41, 747380) 0.1237 14.2424 0.458739 0.00535935
HP18 (5271.21, 747380) 0.1424 35.749 0.466307 0.00303667
HP19 (4690.64, 747380) 0.1424 32.7068 0.465237 0.00303667
HP20 (3235.2, 747380) 0.1424 24.2072 0.458351 0.00303667
BP21 (8025.6, 747380) 0.0621 16.6132 0.521049 0.0791794
BP23 (10265.2, 747380) 0.0719 21.9109 0.480416 0.0611824
HP1 (8008.66, 747380) 0.0577 17.3273 0.574975 0.0883346
HP4 (3371.08, 747380) -0.0093 5.34103 0.756935 0.301982
 
scen. (nsig,    nbg)        BDT_cut signif. sig_eff bg_eff
(noSmear)
BP18 (9514.59, 743707) 0.0911 32.5047 0.38402 0.0120771
HP2 (1125.68, 743707) 0.1141 8.05235 0.520566 0.006333
HP3 (3462.99, 743707) 0.0935 13.8468 0.395567 0.0113176
HP5 (2707.95, 743707) 0.1262 21.0917 0.539309 0.00448294
HP6 (1506.91, 743707) 0.1173 10.7488 0.507274 0.0057726
HP7 (1440.53, 743707) 0.1141 10.0527 0.515282 0.006333
HP8 (918.942, 743707) 0.1141 6.19958 0.484383 0.006333
HP9 (1226.12, 743707) 0.1701 8.81875 0.226867 0.000963775
HP10 (367.682, 743707) 0.1053 2.24055 0.483734 0.00823404
HP11 (6974.45, 743707) 0.1173 39.137 0.493531 0.0057726
HP12 (4074.24, 743707) 0.1262 23.6672 0.411127 0.00448294
HP13 (6418.01, 743707) 0.1262 42.8759 0.554687 0.00448294
HP14 (2737.25, 743707) 0.1173 15.1729 0.407676 0.0057726
HP15 (6181.97, 743707) 0.1262 36.708 0.468749 0.00448294
HP16 (5699.98, 743707) 0.1262 40.0509 0.570132 0.00448294
HP17 (2201.31, 743707) 0.1173 15.4917 0.518833 0.0057726
HP18 (5273.19, 743707) 0.1262 37.9106 0.573188 0.00448294
HP19 (4693.19, 743707) 0.1262 35.2108 0.584975 0.00448294
HP20 (3235.51, 743707) 0.1367 25.3259 0.505513 0.00340891
BP21 (8036.69, 743707) 0.0664 16.2134 0.517273 0.0828086
BP23 (10285.6, 743707) 0.0717 21.5595 0.507951 0.0719384
HP1 (8019.89, 743707) 0.0728 17.632 0.520192 0.0696666
HP4 (3373.62, 743707) -0.0152 5.19396 0.782199 0.343531
 
scen. (nsig,    nbg)        BDT_cut signif. sig_eff bg_eff
(withSmear1_smearedEFlow, trained on no smear)
BP18 (9500.87, 747380) 0.0799 32.0183 0.438123 0.0170446
HP2 (1125.11, 747380) 0.1112 7.80287 0.540266 0.0073067
HP3 (3449.85, 747380) 0.1087 13.5132 0.329124 0.00792705
HP5 (2707.32, 747380) 0.1319 20.856 0.505627 0.00393261
HP6 (1505.58, 747380) 0.1111 10.4134 0.548866 0.00732014
HP7 (1439.64, 747380) 0.1107 9.76734 0.538861 0.00740253
HP8 (918.609, 747380) 0.1111 6.00193 0.503275 0.00732014
HP9 (1226.85, 747380) 0.1537 8.85186 0.303762 0.00187294
HP10 (367.25, 747380) 0.1021 2.17927 0.504448 0.00942135
HP11 (6963.91, 747380) 0.1319 38.4346 0.423517 0.00393261
HP12 (4073.24, 747380) 0.1319 23.3302 0.38444 0.00393261
HP13 (6416.12, 747380) 0.1319 42.481 0.526148 0.00393261
HP14 (2733.44, 747380) 0.1319 14.9347 0.339804 0.00393261
HP15 (6182.33, 747380) 0.1319 36.1646 0.440084 0.00393261
HP16 (5696.48, 747380) 0.1347 39.6432 0.525425 0.00362229
HP17 (2198.41, 747380) 0.1319 15.0713 0.4269 0.00393261
HP18 (5271.21, 747380) 0.1347 37.5885 0.528512 0.00362229
HP19 (4690.64, 747380) 0.1355 34.9823 0.535852 0.00354435
HP20 (3235.2, 747380) 0.1537 25.6099 0.414397 0.00187294
BP21 (8025.6, 747380) 0.0636 16.089 0.530936 0.0881494
BP23 (10265.2, 747380) 0.0735 21.2891 0.490817 0.0681995
HP1 (8008.66, 747380) 0.0722 17.3732 0.517317 0.0705478
HP4 (3371.08, 747380) -0.0095 5.15157 0.749198 0.318215
 
scen. (nsig,    nbg)        BDT_cut signif. sig_eff bg_eff
(withSmear1_smearedEFlow, trained on smeared sample)
BP18 (9500.87, 747380) 0.0633 32.0913 0.393332 0.0131437
HP2 (1125.11, 747380) 0.0895 8.10721 0.509394 0.00591991
HP3 (3449.85, 747380) 0.0997 13.5538 0.24995 0.0042618
HP5 (2707.32, 747380) 0.0932 19.4504 0.525049 0.00524437
HP6 (1505.58, 747380) 0.0895 10.7012 0.512338 0.00591991
HP7 (1439.64, 747380) 0.0895 9.86616 0.490909 0.00591991
HP8 (918.609, 747380) 0.0895 6.00795 0.455125 0.00591991
HP9 (1226.85, 747380) 0.0986 7.8801 0.395446 0.00442251
HP10 (367.25, 747380) 0.0633 2.21658 0.604932 0.0131437
HP11 (6963.91, 747380) 0.0932 38.6096 0.470261 0.00524437
HP12 (4073.24, 747380) 0.0997 23.6544 0.403551 0.0042618
HP13 (6416.12, 747380) 0.0982 41.8804 0.538839 0.00449216
HP14 (2733.44, 747380) 0.0997 15.2459 0.360157 0.0042618
HP15 (6182.33, 747380) 0.0997 36.3871 0.456086 0.0042618
HP16 (5696.48, 747380) 0.0997 39.1583 0.545231 0.0042618
HP17 (2198.41, 747380) 0.0895 15.2429 0.517058 0.00591991
HP18 (5271.21, 747380) 0.0997 36.7771 0.542434 0.0042618
HP19 (4690.64, 747380) 0.0997 34.0981 0.552514 0.0042618
HP20 (3235.2, 747380) 0.0997 24.3244 0.525519 0.0042618
BP21 (8025.6, 747380) 0.0512 17.6105 0.450544 0.0515707
BP23 (10265.2, 747380) 0.064 23.2825 0.39345 0.0348597
HP1 (8008.66, 747380) 0.0797 19.6512 0.318719 0.019159
HP4 (3371.08, 747380) -0.0154 5.62446 0.705416 0.235998
 
scen. (nsig,    nbg)        BDT_cut signif. sig_eff bg_eff
(noSmear)
BP18 (9514.59, 743707) 0.096 32.7067 0.394775 0.0126834
HP2 (1125.68, 743707) 0.1572 11.1673 0.456713 0.00215854
HP3 (3462.99, 743707) 0.1154 14.7459 0.354433 0.00766559
HP5 (2707.95, 743707) 0.1579 26.3425 0.534593 0.00211426
HP6 (1506.91, 743707) 0.1572 14.3181 0.45475 0.00215854
HP7 (1440.53, 743707) 0.1572 13.554 0.446105 0.00215854
HP8 (918.942, 743707) 0.1579 8.44863 0.405468 0.00211426
HP9 (1226.12, 743707) 0.1766 11.3494 0.320388 0.0010827
HP10 (367.682, 743707) 0.1357 2.86557 0.445468 0.00417269
HP11 (6974.45, 743707) 0.1334 42.9222 0.51064 0.00446855
HP12 (4074.24, 743707) 0.1357 25.8746 0.445359 0.00417269
HP13 (6418.01, 743707) 0.148 47.9912 0.572127 0.00293423
HP14 (2737.25, 743707) 0.1357 16.4917 0.388967 0.00417269
HP15 (6181.97, 743707) 0.1357 40.8141 0.526414 0.00417269
HP16 (5699.98, 743707) 0.1543 45.206 0.558417 0.00238623
HP17 (2201.31, 743707) 0.1572 19.9723 0.465243 0.00215854
HP18 (5273.19, 743707) 0.1572 43.0141 0.546372 0.00215854
HP19 (4693.19, 743707) 0.1572 40.4058 0.560258 0.00215854
HP20 (3235.51, 743707) 0.1629 29.8765 0.501666 0.00178625
BP21 (8036.69, 743707) 0.063 18.2458 0.481835 0.0553588
BP23 (10285.6, 743707) 0.0777 24.5916 0.410336 0.0339316
HP1 (8019.89, 743707) 0.0825 21.3332 0.414434 0.0281697
HP4 (3373.62, 743707) 0.0332 6.76797 0.607392 0.120502
 
scen. (nsig,    nbg)        BDT_cut signif. sig_eff bg_eff
(withSmear1_smearedEFlow, trained on smeared sample)
BP18 (9500.87, 747380) 0.0964 31.9266 0.383743 0.0125704
HP2 (1125.11, 747380) 0.1748 11.6074 0.360272 0.00108933
HP3 (3449.85, 747380) 0.1242 13.9619 0.304069 0.00614935
HP5 (2707.32, 747380) 0.1689 24.6521 0.430608 0.00143239
HP6 (1505.58, 747380) 0.1689 14.2883 0.385628 0.00143239
HP7 (1439.64, 747380) 0.1689 13.21 0.366891 0.00143239
HP8 (918.609, 747380) 0.1748 8.21399 0.294491 0.00108933
HP9 (1226.85, 747380) 0.1704 10.2912 0.312673 0.00134579
HP10 (367.25, 747380) 0.1237 2.60274 0.493434 0.00624358
HP11 (6963.91, 747380) 0.1242 40.6769 0.532222 0.00614935
HP12 (4073.24, 747380) 0.1242 24.3928 0.485538 0.00614935
HP13 (6416.12, 747380) 0.1366 44.8928 0.594083 0.00454582
HP14 (2733.44, 747380) 0.1242 15.6568 0.435731 0.00614935
HP15 (6182.33, 747380) 0.1242 38.6711 0.561909 0.00614935
HP16 (5696.48, 747380) 0.1689 42.1298 0.443587 0.00143239
HP17 (2198.41, 747380) 0.1689 19.4172 0.387192 0.00143239
HP18 (5271.21, 747380) 0.1689 39.9314 0.44161 0.00143239
HP19 (4690.64, 747380) 0.1689 37.8274 0.457305 0.00143239
HP20 (3235.2, 747380) 0.1748 27.9855 0.395944 0.00108933
BP21 (8025.6, 747380) 0.0733 18.7208 0.420692 0.0390032
BP23 (10265.2, 747380) 0.0575 24.7877 0.549015 0.0616251
HP1 (8008.66, 747380) 0.0734 22.001 0.499499 0.0388825
HP4 (3371.08, 747380) 0.0402 6.98392 0.566145 0.0973662
 
scen. (nsig,    nbg)        BDT_cut signif. sig_eff bg_eff
(noSmear)
BP18 (9514.59, 743707) 0.097 32.7054 0.382949 0.0117894
HP2 (1125.68, 743707) 0.1466 11.0326 0.512655 0.00290301
HP3 (3462.99, 743707) 0.1022 14.9014 0.408347 0.0102075
HP5 (2707.95, 743707) 0.1597 25.9756 0.507688 0.00191796
HP6 (1506.91, 743707) 0.1417 14.1874 0.539699 0.0033249
HP7 (1440.53, 743707) 0.1417 13.3181 0.525405 0.0033249
HP8 (918.942, 743707) 0.1417 8.32182 0.489574 0.0033249
HP9 (1226.12, 743707) 0.1803 11.8788 0.298989 0.00078772
HP10 (367.682, 743707) 0.1383 2.82486 0.411621 0.00365611
HP11 (6974.45, 743707) 0.1383 42.9287 0.479203 0.00365611
HP12 (4074.24, 743707) 0.1387 25.9455 0.422702 0.00360861
HP13 (6418.01, 743707) 0.1417 48.6615 0.604219 0.0033249
HP14 (2737.25, 743707) 0.1387 16.3705 0.362624 0.00360861
HP15 (6181.97, 743707) 0.1387 41.0983 0.507121 0.00360861
HP16 (5699.98, 743707) 0.1417 45.8088 0.624067 0.0033249
HP17 (2201.31, 743707) 0.1465 19.7951 0.516842 0.002912
HP18 (5273.19, 743707) 0.1471 43.4895 0.599815 0.00285939
HP19 (4693.19, 743707) 0.1465 40.8266 0.619642 0.002912
HP20 (3235.51, 743707) 0.1761 30.2071 0.42624 0.000948325
BP21 (8036.69, 743707) 0.0749 18.2393 0.401809 0.037806
BP23 (10285.6, 743707) 0.0857 25.2434 0.364399 0.0246031
HP1 (8019.89, 743707) 0.0886 21.7285 0.372451 0.0213941
HP4 (3373.62, 743707) 0.0346 6.78421 0.605506 0.119161
 
scen. (nsig,    nbg)        BDT_cut signif. sig_eff bg_eff
(withSmear1_smearedEFlow, wages trained on non-smeared sample)
BP18 (9500.87, 747380) 0.1042 32.2422 0.352635 0.00996451
HP2 (1125.11, 747380) 0.1514 11.2171 0.480155 0.00238068
HP3 (3449.85, 747380) 0.116 14.7082 0.344959 0.00716717
HP5 (2707.32, 747380) 0.1555 26.33 0.53313 0.00208949
HP6 (1505.58, 747380) 0.1514 14.3428 0.475923 0.00238068
HP7 (1439.64, 747380) 0.1514 13.4685 0.462626 0.00238068
HP8 (918.609, 747380) 0.1514 8.41989 0.42714 0.00238068
HP9 (1226.85, 747380) 0.1987 11.7295 0.210495 0.000303043
HP10 (367.25, 747380) 0.1514 2.7802 0.330023 0.00238068
HP11 (6963.91, 747380) 0.1296 42.4549 0.524956 0.00502957
HP12 (4073.24, 747380) 0.1514 25.626 0.35796 0.00238068
HP13 (6416.12, 747380) 0.1514 48.6775 0.554124 0.00238068
HP14 (2733.44, 747380) 0.1514 16.0277 0.298748 0.00238068
HP15 (6182.33, 747380) 0.1387 40.3549 0.506434 0.00386485
HP16 (5696.48, 747380) 0.1514 46.1273 0.576045 0.00238068
HP17 (2198.41, 747380) 0.1514 19.9781 0.484702 0.00238068
HP18 (5271.21, 747380) 0.1514 43.7145 0.57525 0.00238068
HP19 (4690.64, 747380) 0.1514 41.2322 0.593926 0.00238068
HP20 (3235.2, 747380) 0.1555 30.2846 0.537898 0.00208949
BP21 (8025.6, 747380) 0.0795 18.3635 0.367027 0.0304855
BP23 (10265.2, 747380) 0.0785 25.0794 0.409161 0.0319076
HP1 (8008.66, 747380) 0.0795 21.3487 0.431832 0.0304855
HP4 (3371.08, 747380) 0.0271 6.74917 0.653897 0.13978
 
            NO CMS ANGLES           
scen. (nsig,    nbg)        BDT_cut signif. sig_eff bg_eff
(noSmear)
BP18 (9514.59, 743707) 0.0993 32.0917 0.390928 0.0130616
HP2 (1125.68, 743707) 0.1556 10.1301 0.454743 0.00274518
HP3 (3462.99, 743707) 0.1282 14.3168 0.315895 0.00637951
HP5 (2707.95, 743707) 0.1556 24.5804 0.536602 0.00274518
HP6 (1506.91, 743707) 0.1506 13.2096 0.491417 0.00322991
HP7 (1440.53, 743707) 0.1506 12.5241 0.484017 0.00322991
HP8 (918.942, 743707) 0.1556 7.8088 0.418565 0.00274518
HP9 (1226.12, 743707) 0.1964 10.9635 0.229047 0.000504665
HP10 (367.682, 743707) 0.1426 2.62304 0.403347 0.00409883
HP11 (6974.45, 743707) 0.1426 42.3154 0.487102 0.00409883
HP12 (4074.24, 743707) 0.1426 25.5376 0.435241 0.00409883
HP13 (6418.01, 743707) 0.1506 47.4253 0.577548 0.00322991
HP14 (2737.25, 743707) 0.1426 16.0299 0.373657 0.00409883
HP15 (6181.97, 743707) 0.1432 40.3662 0.512733 0.00402883
HP16 (5699.98, 743707) 0.1556 44.6135 0.568997 0.00274518
HP17 (2201.31, 743707) 0.1432 18.2762 0.536618 0.00402883
HP18 (5273.19, 743707) 0.1556 42.6865 0.577293 0.00274518
HP19 (4693.19, 743707) 0.1556 39.6962 0.585306 0.00274518
HP20 (3235.51, 743707) 0.1684 29.2952 0.492393 0.00183447
BP21 (8036.69, 743707) 0.0798 18.3108 0.384823 0.0341997
BP23 (10285.6, 743707) 0.0952 24.9967 0.319788 0.0188593
HP1 (8019.89, 743707) 0.0787 21.4259 0.466613 0.0359859
HP4 (3373.62, 743707) 0.0325 6.67571 0.612483 0.126042
 
scen. (nsig,    nbg)        BDT_cut signif. sig_eff bg_eff
(withSmear1_smearedEFlow, wages trained on smeared sample)
BP18 (9500.87, 747380) 0.1013 30.8306 0.372184 0.0128697
HP2 (1125.11, 747380) 0.1767 10.5513 0.347934 0.00131797
HP3 (3449.85, 747380) 0.1141 13.6915 0.360393 0.00936988
HP5 (2707.32, 747380) 0.1455 24.1598 0.605251 0.00396244
HP6 (1505.58, 747380) 0.1455 13.1093 0.534334 0.00396244
HP7 (1439.64, 747380) 0.1455 12.2064 0.516049 0.00396244
HP8 (918.609, 747380) 0.1455 7.29992 0.46243 0.00396244
HP9 (1226.85, 747380) 0.1455 9.63211 0.466733 0.00396244
HP10 (367.25, 747380) 0.1141 2.30274 0.531981 0.00936988
HP11 (6963.91, 747380) 0.1455 41.1617 0.465538 0.00396244
HP12 (4073.24, 747380) 0.1455 24.6901 0.413076 0.00396244
HP13 (6416.12, 747380) 0.1455 46.3669 0.595006 0.00396244
HP14 (2733.44, 747380) 0.1455 15.4155 0.353434 0.00396244
HP15 (6182.33, 747380) 0.1455 39.3972 0.49434 0.00396244
HP16 (5696.48, 747380) 0.1455 43.4573 0.612788 0.00396244
HP17 (2198.41, 747380) 0.155 18.7724 0.4956 0.00304929
HP18 (5271.21, 747380) 0.155 41.095 0.565379 0.00304929
HP19 (4690.64, 747380) 0.155 38.5058 0.580608 0.00304929
HP20 (3235.2, 747380) 0.1767 28.3555 0.426109 0.00131797
BP21 (8025.6, 747380) 0.0649 18.7421 0.47944 0.0512471
BP23 (10265.2, 747380) 0.0805 25.187 0.416464 0.0328272
HP1 (8008.66, 747380) 0.0873 22.1472 0.415816 0.0257955
HP4 (3371.08, 747380) 0.0328 6.7919 0.602567 0.116962
 
scen. (nsig,    nbg)        BDT_cut signif. sig_eff bg_eff
(withSmear1_smearedEFlow, wages trained on non-smeared sample)
BP18 (9500.87, 747380) 0.0968 31.7014 0.402789 0.0143773
HP2 (1125.11, 747380) 0.1513 10.028 0.48331 0.00320681
HP3 (3449.85, 747380) 0.0968 14.1156 0.453999 0.0143773
HP5 (2707.32, 747380) 0.1513 24.3221 0.562431 0.00320681
HP6 (1505.58, 747380) 0.15 13.0611 0.493788 0.00334022
HP7 (1439.64, 747380) 0.1515 12.4314 0.478676 0.00318958
HP8 (918.609, 747380) 0.15 7.73757 0.454702 0.00334022
HP9 (1226.85, 747380) 0.1502 10.5923 0.478416 0.00332299
HP10 (367.25, 747380) 0.149 2.5934 0.367817 0.00344927
HP11 (6963.91, 747380) 0.149 41.8955 0.456455 0.00344927
HP12 (4073.24, 747380) 0.15 25.3231 0.399158 0.00334022
HP13 (6416.12, 747380) 0.149 47.2042 0.585576 0.00344927
HP14 (2733.44, 747380) 0.149 15.88 0.344682 0.00344927
HP15 (6182.33, 747380) 0.149 40.0238 0.482866 0.00344927
HP16 (5696.48, 747380) 0.1528 44.3646 0.584033 0.00307296
HP17 (2198.41, 747380) 0.1513 18.124 0.485168 0.00320681
HP18 (5271.21, 747380) 0.1572 42.2532 0.568035 0.00271276
HP19 (4690.64, 747380) 0.1528 39.3884 0.600459 0.00307296
HP20 (3235.2, 747380) 0.1609 28.9475 0.532737 0.00243705
BP21 (8025.6, 747380) 0.079 18.0211 0.386035 0.035401
BP23 (10265.2, 747380) 0.079 24.5427 0.419341 0.035401
HP1 (8008.66, 747380) 0.0786 21.1504 0.463063 0.0361738
HP4 (3371.08, 747380) 0.0341 6.62352 0.598226 0.121338

scen. (nsig,    nbg)        BDT_cut signif. sig_eff bg_eff
(with overlay, cuts for fast sim)
BP18 (9228.81, 863075) 0.1048 26.0737 0.320705 0.0115003
HP2 (1023.47, 863075) 0.1048 4.34989 0.432774 0.0115003
HP3 (3427.45, 863075) 0.1194 13.0352 0.326413 0.00723858
HP5 (2295.39, 863075) 0.1921 13.8441 0.158025 0.000375121
HP6 (1375.68, 863075) 0.1048 6.00397 0.44811 0.0115003
HP7 (1285.01, 863075) 0.1048 5.62284 0.448416 0.0115003
HP8 (824.044, 863075) 0.0994 3.37382 0.450379 0.0135905
HP9 (1131.66, 863075) 0.1514 8.46564 0.360118 0.00221287
HP10 (413.954, 863075) 0.0711 1.36661 0.523738 0.028909
HP11 (6520.19, 863075) 0.1514 34.7526 0.343285 0.00221287
HP12 (3881.68, 863075) 0.1514 21.6166 0.310895 0.00221287
HP13 (5784.11, 863075) 0.1514 35.3903 0.396749 0.00221287
HP14 (2631.41, 863075) 0.1514 13.9165 0.270834 0.00221287
HP15 (5812.33, 863075) 0.1514 34.0089 0.373878 0.00221287
HP16 (5077.56, 863075) 0.1514 33.2109 0.414394 0.00221287
HP17 (2023.31, 863075) 0.1048 8.86759 0.456504 0.0115003
HP18 (4749.97, 863075) 0.1514 32.7881 0.43536 0.00221287
HP19 (4123.75, 863075) 0.1514 27.7429 0.401787 0.00221287
HP20 (2951.3, 863075) 0.1514 22.9525 0.44065 0.00221287
 
scen. (nsig,    nbg)        BDT_cut signif. sig_eff bg_eff
(with overlay, cuts for fast sim, corrected CMS angles)
BP18 (9234.64, 865869) 0.1081 26.1785 0.301786 0.00987013
HP2 (1024.77, 865869) 0.1066 4.69938 0.445121 0.0103545
HP3 (3429.45, 865869) 0.1109 13.1199 0.364331 0.00903136
HP5 (2296.42, 865869) 0.1566 13.0534 0.247843 0.00153829
HP6 (1377.48, 865869) 0.1066 6.35099 0.451448 0.0103545
HP7 (1286.43, 865869) 0.1084 5.8857 0.434484 0.00976974
HP8 (825.098, 865869) 0.1066 3.45388 0.403657 0.0103545
HP9 (1132.61, 865869) 0.1566 8.103 0.291693 0.00153829
HP10 (414.662, 865869) 0.0816 1.38124 0.457857 0.0216008
HP11 (6524.83, 865869) 0.1356 34.0758 0.397411 0.00369293
HP12 (3884.94, 865869) 0.1566 21.4529 0.26929 0.00153829
HP13 (5788.02, 865869) 0.1566 34.7887 0.347547 0.00153829
HP14 (2633.32, 865869) 0.1566 13.8698 0.232191 0.00153829
HP15 (5815.56, 865869) 0.1356 33.1825 0.430916 0.00369293
HP16 (5080.19, 865869) 0.1566 32.7323 0.36316 0.00153829
HP17 (2024.84, 865869) 0.1084 9.58393 0.458603 0.00976974
HP18 (4752.46, 865869) 0.1566 32.0539 0.376941 0.00153829
HP19 (4126.49, 865869) 0.1578 27.5824 0.347816 0.00146952
HP20 (2952.84, 865869) 0.1566 22.4813 0.376322 0.00153829
 
scen. (nsig,    nbg)        BDT_cut signif. sig_eff bg_eff
(with overlay, cuts for fast sim, reweighted signal events, no pruning, no randomised trees, PCA)
BP18 (9234.64, 865869) 0.1447 23.7599 0.161625 0.00283365
HP2 (1024.77, 865869) 0.1342 6.34794 0.397804 0.00429215
HP3 (3429.45, 865869) 0.1306 13.4741 0.283496 0.00489018
HP5 (2296.42, 865869) 0.1779 16.3073 0.22764 0.000583082
HP6 (1377.48, 865869) 0.1343 8.72394 0.41389 0.004274
